index,Time,Open,High,Low,Close,Volume,WeekDay,Close_Open_Difference,Weekend_Difference
4832,2020-08-05,1.18091,1.19048,1.17992,1.18784,1053588,2,0.006930000000000103,0.0
4833,2020-08-06,1.18784,1.1916,1.18179,1.1874,1246691,3,-0.00043999999999999595,0.0
4834,2020-08-07,1.18739,1.18744,1.17551,1.17862,425780,4,-0.008769999999999945,0.0
4835,2020-08-08,0.0,0.0,0.0,0.0,0,5,0.0,0.00024000000000001798
4837,2020-08-10,1.17886,1.18006,1.17219,1.17246,311498,0,-0.006399999999999961,0.0
4838,2020-08-11,1.17246,1.1808,1.17229,1.17338,588569,1,0.0009200000000000319,0.0
4839,2020-08-12,1.17339,1.1817,1.1711,1.18065,615755,2,0.007260000000000044,0.0
4840,2020-08-13,1.18064,1.18641,1.17934,1.18093,453644,3,0.0002900000000001235,0.0
4841,2020-08-14,1.18094,1.18503,1.17817,1.18414,324371,4,0.0031999999999998696,0.0
4842,2020-08-15,0.0,0.0,0.0,0.0,0,5,0.0,-0.00024999999999986144
4844,2020-08-17,1.18389,1.18917,1.18286,1.18905,314071,0,0.005159999999999831,0.0
4845,2020-08-18,1.18905,1.19656,1.18824,1.19475,328418,1,0.005700000000000038,0.0
4846,2020-08-19,1.19475,1.19526,1.18302,1.18445,527438,2,-0.010299999999999976,0.0
4847,2020-08-20,1.18446,1.18767,1.18019,1.18742,425211,3,0.0029599999999998516,0.0
4848,2020-08-21,1.18742,1.18828,1.17541,1.17949,377437,4,-0.007929999999999993,0.0
4849,2020-08-22,0.0,0.0,0.0,0.0,0,5,0.0,-0.0003799999999998249
4851,2020-08-24,1.17911,1.18495,1.17841,1.17985,226075,0,0.0007399999999999629,0.0
4852,2020-08-25,1.17984,1.18435,1.17962,1.18287,423039,1,0.003030000000000088,0.0
4853,2020-08-26,1.18289,1.18449,1.17721,1.18393,279533,2,0.0010399999999999299,0.0
4854,2020-08-27,1.18394,1.19018,1.17623,1.18171,461837,3,-0.0022299999999999542,0.0
4855,2020-08-28,1.18171,1.19197,1.18146,1.19018,561432,4,0.008469999999999978,0.0
4856,2020-08-29,0.0,0.0,0.0,0.0,0,5,0.0,-0.00019999999999997797
4858,2020-08-31,1.18998,1.1966,1.1884,1.1941,1010749,0,0.0041199999999999015,0.0
4859,2020-09-01,1.19411,1.20113,1.19013,1.19073,376910,1,-0.0033799999999999386,0.0
4860,2020-09-02,1.19075,1.19134,1.18221,1.18311,756860,2,-0.007639999999999869,0.0
4861,2020-09-03,1.18311,1.18646,1.17889,1.18526,897526,3,0.0021499999999998742,0.0
4862,2020-09-04,1.18527,1.18654,1.17809,1.18371,922325,4,-0.0015600000000000058,0.0
4863,2020-09-05,0.0,0.0,0.0,0.0,0,5,0.0,0.0006099999999999994
4865,2020-09-07,1.18432,1.18486,1.1805,1.18069,501682,0,-0.003630000000000022,0.0
4866,2020-09-08,1.18068,1.18273,1.1757,1.17756,918331,1,-0.0031200000000000117,0.0
4867,2020-09-09,1.17754,1.18339,1.17527,1.18103,834923,2,0.003489999999999993,0.0
4868,2020-09-10,1.18102,1.19175,1.18069,1.18348,1090795,3,0.0024600000000001288,0.0
4869,2020-09-11,1.18348,1.18741,1.18262,1.18453,881017,4,0.0010499999999999954,0.0
4870,2020-09-12,0.0,0.0,0.0,0.0,0,5,0.0,-0.0010499999999999954
4872,2020-09-14,1.18348,1.1888,1.18319,1.18685,948222,0,0.003369999999999873,0.0
4873,2020-09-15,1.18685,1.19005,1.18289,1.18342,903998,1,-0.003430000000000044,0.0
4874,2020-09-16,1.18342,1.18825,1.17686,1.17771,1003635,2,-0.005709999999999882,0.0
4875,2020-09-17,1.17771,1.18618,1.17373,1.18539,1398725,3,0.007679999999999909,0.0
4876,2020-09-18,1.18539,1.18705,1.1826,1.18385,1038474,4,-0.0015399999999998748,0.0
4877,2020-09-19,0.0,0.0,0.0,0.0,0,5,0.0,-0.00016000000000016001
4879,2020-09-21,1.18369,1.18717,1.17317,1.1768,1381626,0,-0.006889999999999841,0.0
4880,2020-09-22,1.17681,1.17715,1.16779,1.16803,1027764,1,-0.00878000000000001,0.0
4881,2020-09-23,1.16805,1.17188,1.16513,1.1673,1087465,2,-0.0007500000000000284,0.0
4882,2020-09-24,1.16729,1.16869,1.16265,1.16678,1066547,3,-0.0005100000000000104,0.0
4883,2020-09-25,1.16677,1.1685,1.16121,1.16277,949312,4,-0.0040000000000000036,0.0
4884,2020-09-26,0.0,0.0,0.0,0.0,0,5,0.0,-6.000000000017103e-05
4886,2020-09-28,1.16271,1.16837,1.1615,1.16767,1077190,0,0.0049600000000000755,0.0
4887,2020-09-29,1.16766,1.17484,1.16652,1.17379,976546,1,0.006129999999999969,0.0
4888,2020-09-30,1.17378,1.17548,1.16847,1.17182,1348671,2,-0.0019599999999999618,0.0
4889,2020-10-01,1.17182,1.17696,1.17177,1.17347,1312168,3,0.0016499999999999293,0.0
4890,2020-10-02,1.17346,1.17416,1.16956,1.17157,1352050,4,-0.0018899999999999473,0.0
4891,2020-10-03,0.0,0.0,0.0,0.0,0,5,0.0,-0.00046999999999997044
4893,2020-10-05,1.1711,1.17975,1.17053,1.17906,1098962,0,0.007959999999999967,0.0
4894,2020-10-06,1.17907,1.18077,1.17302,1.17353,1224239,1,-0.0055400000000001,0.0
4895,2020-10-07,1.17353,1.17818,1.17249,1.17649,1181600,2,0.0029600000000000737,0.0
4896,2020-10-08,1.17648,1.17816,1.17326,1.17608,1097969,3,-0.00039999999999995595,0.0
4897,2020-10-09,1.1761,1.1831,1.176,1.18248,1004962,4,0.006380000000000052,0.0
4898,2020-10-10,0.0,0.0,0.0,0.0,0,5,0.0,-0.0014499999999999513
4900,2020-10-12,1.18103,1.18266,1.17867,1.17999,1037075,0,-0.0010399999999999299,0.0
4901,2020-10-13,1.17999,1.18054,1.17304,1.17453,1178647,1,-0.00546000000000002,0.0
4902,2020-10-14,1.17453,1.1771,1.17199,1.17478,1137671,2,0.00024999999999986144,0.0
4903,2020-10-15,1.17479,1.17578,1.16884,1.17119,1050678,3,-0.0036000000000000476,0.0
4904,2020-10-16,1.17119,1.17462,1.16939,1.17132,898568,4,0.00012999999999996348,0.0
4905,2020-10-17,0.0,0.0,0.0,0.0,0,5,0.0,0.0004900000000001015
4907,2020-10-19,1.17181,1.17936,1.17031,1.17749,728027,0,0.005679999999999907,0.0
4908,2020-10-20,1.17748,1.18407,1.17598,1.18336,819712,1,0.005879999999999885,0.0
4909,2020-10-21,1.18335,1.18807,1.18301,1.18457,943395,2,0.0012199999999999989,0.0
4910,2020-10-22,1.18457,1.18668,1.17866,1.17998,946457,3,-0.004589999999999872,0.0
4911,2020-10-23,1.17997,1.18648,1.17915,1.18572,830659,4,0.005750000000000144,0.0
4912,2020-10-24,0.0,0.0,0.0,0.0,0,5,0.0,-0.000260000000000149
4914,2020-10-26,1.18546,1.18605,1.18032,1.18207,910041,0,-0.003390000000000004,0.0
4915,2020-10-27,1.18208,1.18387,1.17695,1.1779,813586,1,-0.0041800000000000725,0.0
4916,2020-10-28,1.1779,1.17879,1.17178,1.17514,1014461,2,-0.0027599999999998737,0.0
4917,2020-10-29,1.17515,1.17587,1.16501,1.16741,781141,3,-0.007739999999999858,0.0
4918,2020-10-30,1.16741,1.17042,1.164,1.16431,871487,4,-0.0031000000000001027,0.0
4919,2020-10-31,0.0,0.0,0.0,0.0,0,5,0.0,0.0006699999999999484
4921,2020-11-02,1.16498,1.16557,1.16221,1.16422,860784,0,-0.0007599999999998719,0.0
4922,2020-11-03,1.16422,1.17704,1.16408,1.16893,707566,1,0.004709999999999992,0.0
4923,2020-11-04,1.16892,1.17455,1.16026,1.1729,1261269,2,0.003980000000000095,0.0
4924,2020-11-05,1.17293,1.18596,1.17107,1.18046,933675,3,0.007530000000000037,0.0
4925,2020-11-06,1.18047,1.18908,1.17952,1.187,485130,4,0.006530000000000147,0.0
4926,2020-11-07,0.0,0.0,0.0,0.0,0,5,0.0,0.0019799999999998708
4928,2020-11-09,1.18898,1.19199,1.17952,1.18146,736271,0,-0.007519999999999971,0.0
4929,2020-11-10,1.18146,1.18432,1.17799,1.18179,610623,1,0.00032999999999994145,0.0
4930,2020-11-11,1.18178,1.18327,1.17454,1.17793,423157,2,-0.003850000000000131,0.0
4931,2020-11-12,1.17792,1.18231,1.17585,1.18071,451172,3,0.002789999999999848,0.0
4932,2020-11-13,1.1807,1.18374,1.17989,1.1831,368654,4,0.0023999999999999577,0.0
4933,2020-11-14,0.0,0.0,0.0,0.0,0,5,0.0,0.0010099999999999554
4935,2020-11-16,1.18411,1.18689,1.18141,1.18642,408120,0,0.0023100000000000342,0.0
4936,2020-11-17,1.18641,1.18937,1.18425,1.18589,335018,1,-0.0005199999999998539,0.0
4937,2020-11-18,1.18589,1.18908,1.18318,1.1837,367161,2,-0.0021900000000001363,0.0
4938,2020-11-19,1.1837,1.18825,1.18161,1.18745,406312,3,0.00374999999999992,0.0
4939,2020-11-20,1.18746,1.18908,1.18498,1.18544,378761,4,-0.0020199999999999108,0.0
4940,2020-11-21,0.0,0.0,0.0,0.0,0,5,0.0,-5.999999999994898e-05
4942,2020-11-23,1.18538,1.1906,1.17997,1.18387,394479,0,-0.0015100000000001224,0.0
4943,2020-11-24,1.18387,1.19016,1.18387,1.18969,448664,1,0.005819999999999936,0.0
4944,2020-11-25,1.18968,1.19297,1.18818,1.1922,431312,2,0.0025199999999998557,0.0
4945,2020-11-26,1.1922,1.19409,1.18852,1.19136,308779,3,-0.0008399999999999519,0.0
4946,2020-11-27,1.19136,1.19641,1.191,1.1962,289617,4,0.0048399999999999554,0.0
4947,2020-11-28,0.0,0.0,0.0,0.0,0,5,0.0,-5.999999999994898e-05
4949,2020-11-30,1.19614,1.20032,1.19236,1.19431,442917,0,-0.0018299999999999983,0.0
4950,2020-12-01,1.19433,1.20765,1.19406,1.20666,328072,1,0.012330000000000174,0.0
4951,2020-12-02,1.20666,1.21183,1.20399,1.21056,357998,2,0.0039000000000000146,0.0
4952,2020-12-03,1.21055,1.21746,1.2101,1.21495,371145,3,0.0043999999999999595,0.0
4953,2020-12-04,1.21497,1.21773,1.21101,1.21202,408936,4,-0.002950000000000008,0.0
4954,2020-12-05,0.0,0.0,0.0,0.0,0,5,0.0,0.0010599999999998388
4956,2020-12-07,1.21308,1.21662,1.20784,1.21076,416530,0,-0.0023199999999998777,0.0
4957,2020-12-08,1.21075,1.21339,1.20953,1.21116,342330,1,0.00041000000000002146,0.0
4958,2020-12-09,1.21116,1.21475,1.20587,1.20819,238477,2,-0.002969999999999917,0.0
4959,2020-12-10,1.20815,1.21588,1.20795,1.21447,235038,3,0.006319999999999881,0.0
4960,2020-12-11,1.21446,1.21629,1.21053,1.21086,187819,4,-0.0036000000000000476,0.0
4961,2020-12-12,0.0,0.0,0.0,0.0,0,5,0.0,0.002809999999999979
4963,2020-12-14,1.21367,1.21767,1.21155,1.21571,169123,0,0.0020400000000000418,0.0
4964,2020-12-15,1.21571,1.21689,1.2121,1.215,142559,1,-0.0007099999999999884,0.0
4965,2020-12-16,1.215,1.22121,1.2125,1.21942,175223,2,0.0044199999999998685,0.0
4966,2020-12-17,1.21942,1.22726,1.21922,1.22547,169404,3,0.006050000000000111,0.0
4967,2020-12-18,1.22547,1.22687,1.22255,1.22559,154582,4,0.00011999999999989797,0.0
4968,2020-12-19,0.0,0.0,0.0,0.0,0,5,0.0,-0.003489999999999993
4970,2020-12-21,1.2221,1.22529,1.21296,1.22309,241837,0,0.0009900000000000464,0.0
4971,2020-12-22,1.22308,1.2257,1.2152,1.2163,207251,1,-0.006780000000000008,0.0
4972,2020-12-23,1.21633,1.2221,1.21538,1.22022,183919,2,0.003890000000000171,0.0
4973,2020-12-24,1.2202,1.22156,1.21709,1.21753,145331,3,-0.00266999999999995,0.0
4974,2020-12-25,1.21752,1.22031,1.21752,1.21922,3318,4,0.0017000000000000348,0.0
4975,2020-12-26,0.0,0.0,0.0,0.0,0,5,0.0,-0.0006200000000000649
4977,2020-12-28,1.2186,1.22502,1.21811,1.22254,148350,0,0.003940000000000055,0.0
4978,2020-12-29,1.22257,1.22779,1.22243,1.22684,151980,1,0.004269999999999996,0.0
4979,2020-12-30,1.22682,1.23101,1.22527,1.23065,156209,2,0.00383,0.0
4980,2020-12-31,1.23064,1.23092,1.22091,1.22141,159119,3,-0.00922999999999985,0.0
4981,2021-01-01,1.22141,1.22141,1.22141,1.22141,159119,4,0.0,0.0
4982,2021-01-02,0.0,0.0,0.0,0.0,0,5,0.0,0.00254999999999983
4984,2021-01-04,1.22396,1.23096,1.22296,1.22555,256576,0,0.0015899999999999803,0.0
4985,2021-01-05,1.22555,1.23261,1.22538,1.23088,198527,1,0.005330000000000057,0.0
4986,2021-01-06,1.23089,1.23494,1.22655,1.23324,265983,2,0.002349999999999852,0.0
4987,2021-01-07,1.23324,1.2337,1.2245,1.22575,195034,3,-0.007489999999999997,0.0
4988,2021-01-08,1.22576,1.22845,1.21929,1.22174,229912,4,-0.0040199999999999125,0.0
4989,2021-01-09,0.0,0.0,0.0,0.0,0,5,0.0,9.999999999843467e-06
4991,2021-01-11,1.22175,1.22284,1.21321,1.21592,205524,0,-0.005830000000000002,0.0
4992,2021-01-12,1.21592,1.22159,1.21371,1.22079,158375,1,0.004870000000000152,0.0
4993,2021-01-13,1.22079,1.22227,1.21399,1.21645,170747,2,-0.0043400000000000105,0.0
4994,2021-01-14,1.21642,1.21784,1.2111,1.21542,194937,3,-0.001000000000000112,0.0
4995,2021-01-15,1.21542,1.21573,1.20747,1.20748,161331,4,-0.007939999999999836,0.0
4996,2021-01-16,0.0,0.0,0.0,0.0,0,5,0.0,0.0008999999999999009
4998,2021-01-18,1.20838,1.20926,1.20535,1.20862,129595,0,0.00024000000000001798,0.0
4999,2021-01-19,1.20859,1.21463,1.20852,1.21422,183681,1,0.005630000000000024,0.0
5000,2021-01-20,1.21422,1.21581,1.20767,1.21173,161244,2,-0.0024900000000001032,0.0
5001,2021-01-21,1.21173,1.21777,1.21148,1.21688,166588,3,0.005149999999999988,0.0
5002,2021-01-22,1.21692,1.21894,1.21515,1.21667,134340,4,-0.0002500000000000835,0.0
5003,2021-01-23,0.0,0.0,0.0,0.0,0,5,0.0,0.00021000000000004349
5005,2021-01-25,1.21688,1.21832,1.21158,1.21341,169024,0,-0.003469999999999862,0.0
5006,2021-01-26,1.21342,1.21758,1.21076,1.21623,147418,1,0.002809999999999979,0.0
5007,2021-01-27,1.21622,1.2167,1.20585,1.20879,207547,2,-0.007430000000000048,0.0
5008,2021-01-28,1.20876,1.21424,1.20807,1.21072,195785,3,0.0019599999999999618,0.0
5009,2021-01-29,1.21072,1.2156,1.20944,1.21298,185926,4,0.0022599999999999287,0.0
5010,2021-01-30,0.0,0.0,0.0,0.0,0,5,0.0,-9.999999999843467e-06
5012,2021-02-01,1.21297,1.21363,1.2056,1.20679,176009,0,-0.006180000000000074,0.0
5013,2021-02-02,1.20678,1.20877,1.20115,1.20442,148141,1,-0.0023599999999999177,0.0
5014,2021-02-03,1.20441,1.205,1.2004,1.20359,119283,2,-0.0008200000000000429,0.0
5015,2021-02-04,1.20359,1.20388,1.19574,1.19688,122990,3,-0.006709999999999994,0.0
5016,2021-02-05,1.19686,1.20498,1.19522,1.20481,118009,4,0.007949999999999902,0.0
5017,2021-02-06,0.0,0.0,0.0,0.0,0,5,0.0,-0.0010599999999998388
5019,2021-02-08,1.20375,1.2066,1.20196,1.20578,122455,0,0.0020299999999999763,0.0
5020,2021-02-09,1.20578,1.21218,1.20561,1.21145,133579,1,0.005669999999999842,0.0
5021,2021-02-10,1.21147,1.2144,1.21088,1.2114,129917,2,-7.00000000000145e-05,0.0
5022,2021-02-11,1.21141,1.21494,1.21138,1.21287,87445,3,0.0014599999999997948,0.0
5023,2021-02-12,1.21287,1.21316,1.20815,1.21177,79971,4,-0.0010999999999998789,0.0
5024,2021-02-13,0.0,0.0,0.0,0.0,0,5,0.0,0.0006699999999999484
5026,2021-02-15,1.21244,1.21451,1.21167,1.21371,72908,0,0.0012700000000001044,0.0
5027,2021-02-16,1.2137,1.21693,1.20859,1.20888,124757,1,-0.0048200000000000465,0.0
5028,2021-02-17,1.20889,1.20982,1.20232,1.20486,126053,2,-0.004029999999999978,0.0
5029,2021-02-18,1.20486,1.20985,1.20355,1.20972,117911,3,0.004859999999999864,0.0
5030,2021-02-19,1.20973,1.21444,1.20823,1.21167,116362,4,0.0019400000000000528,0.0
5031,2021-02-20,0.0,0.0,0.0,0.0,0,5,0.0,-0.00015999999999993797
5033,2021-02-22,1.21151,1.21727,1.20911,1.21704,141120,0,0.005529999999999813,0.0
5034,2021-02-23,1.21707,1.21801,1.21353,1.21548,124526,1,-0.0015900000000002024,0.0
5035,2021-02-24,1.21548,1.21745,1.21092,1.21623,160419,2,0.0007500000000000284,0.0
5036,2021-02-25,1.21624,1.22433,1.21372,1.21574,243708,3,-0.0004999999999999449,0.0
5037,2021-02-26,1.21573,1.21826,1.20621,1.20704,294346,4,-0.008690000000000087,0.0
5038,2021-02-27,0.0,0.0,0.0,0.0,0,5,0.0,-1.999999999990898e-05
5040,2021-03-01,1.20702,1.21011,1.20276,1.20387,164579,0,-0.003149999999999986,0.0
5041,2021-03-02,1.20386,1.20943,1.19916,1.20861,161897,1,0.004750000000000032,0.0
5042,2021-03-03,1.20862,1.21132,1.20427,1.20596,184771,2,-0.0026600000000001067,0.0
5043,2021-03-04,1.20597,1.2063,1.19561,1.19664,216375,3,-0.00933000000000006,0.0
5044,2021-03-05,1.19665,1.19665,1.18932,1.19128,237342,4,-0.005370000000000097,0.0
5045,2021-03-06,0.0,0.0,0.0,0.0,0,5,0.0,0.0004900000000001015
5047,2021-03-08,1.19177,1.19321,1.18355,1.18441,196506,0,-0.007360000000000033,0.0
5048,2021-03-09,1.18437,1.19156,1.18355,1.18934,166317,1,0.004970000000000141,0.0
5049,2021-03-10,1.18935,1.19296,1.18688,1.1919,153637,2,0.0025500000000000522,0.0
5050,2021-03-11,1.1919,1.19899,1.19172,1.19828,153917,3,0.006380000000000052,0.0
5051,2021-03-12,1.19832,1.19884,1.19099,1.19476,149097,4,-0.0035600000000000076,0.0
5052,2021-03-13,0.0,0.0,0.0,0.0,0,5,0.0,-0.0002500000000000835
5054,2021-03-15,1.19451,1.19674,1.1911,1.19227,131117,0,-0.0022400000000000198,0.0
5055,2021-03-16,1.19226,1.19518,1.18819,1.19012,129236,1,-0.0021400000000000308,0.0
5056,2021-03-17,1.19011,1.19877,1.18861,1.19854,138332,2,0.008429999999999938,0.0
5057,2021-03-18,1.19854,1.19888,1.19041,1.19072,177276,3,-0.007819999999999938,0.0
5058,2021-03-19,1.19072,1.19371,1.18738,1.19031,131465,4,-0.00041000000000002146,0.0
5059,2021-03-20,0.0,0.0,0.0,0.0,0,5,0.0,-0.003190000000000026
5061,2021-03-22,1.18712,1.19468,1.18708,1.19334,124119,0,0.006220000000000114,0.0
5062,2021-03-23,1.19335,1.19369,1.1836,1.18425,123470,1,-0.009099999999999886,0.0
5063,2021-03-24,1.18426,1.18508,1.18089,1.18175,125770,2,-0.0025100000000000122,0.0
5064,2021-03-25,1.18175,1.18277,1.17617,1.17819,138173,3,-0.0035600000000000076,0.0
5065,2021-03-26,1.17818,1.18049,1.17717,1.17918,91182,4,0.0009999999999998899,0.0
5066,2021-03-27,0.0,0.0,0.0,0.0,0,5,0.0,-9.999999999843467e-06
5068,2021-03-29,1.17917,1.17939,1.17606,1.17702,113955,0,-0.0021500000000000963,0.0
5069,2021-03-30,1.17702,1.17737,1.17112,1.17225,102496,1,-0.004769999999999941,0.0
5070,2021-03-31,1.17225,1.17598,1.1704,1.17293,108965,2,0.0006800000000000139,0.0
5071,2021-04-01,1.17296,1.1784,1.17125,1.17716,99201,3,0.0041999999999999815,0.0
5072,2021-04-02,1.17715,1.17866,1.1749,1.17603,68516,4,-0.0011200000000000099,0.0
5073,2021-04-03,0.0,0.0,0.0,0.0,0,5,0.0,-0.0005899999999998684
5075,2021-04-05,1.17544,1.18215,1.17379,1.18139,68036,0,0.0059499999999999,0.0
5076,2021-04-06,1.18139,1.18776,1.17951,1.18722,92582,1,0.005830000000000002,0.0
5077,2021-04-07,1.18723,1.19147,1.18608,1.18663,94781,2,-0.0005999999999999339,0.0
5078,2021-04-08,1.18665,1.19274,1.18609,1.19192,87821,3,0.005270000000000108,0.0
5079,2021-04-09,1.19192,1.192,1.18669,1.18977,81721,4,-0.0021500000000000963,0.0
5080,2021-04-10,0.0,0.0,0.0,0.0,0,5,0.0,-0.0007399999999999629
5082,2021-04-12,1.18903,1.1919,1.1871,1.19041,85079,0,0.0013799999999999368,0.0
5083,2021-04-13,1.1904,1.19584,1.18776,1.19542,99414,1,0.0050200000000000244,0.0
5084,2021-04-14,1.19542,1.19887,1.19509,1.19861,94275,2,0.003190000000000026,0.0
5085,2021-04-15,1.1986,1.19932,1.1956,1.19568,88493,3,-0.0029200000000000337,0.0
5086,2021-04-16,1.19568,1.19946,1.19503,1.19805,73365,4,0.0023699999999999832,0.0
5087,2021-04-17,0.0,0.0,0.0,0.0,0,5,0.0,-0.0008300000000001084
5089,2021-04-19,1.19722,1.2048,1.19424,1.2039,103251,0,0.006680000000000019,0.0
5090,2021-04-20,1.20392,1.20797,1.20224,1.20346,98211,1,-0.000460000000000127,0.0
5091,2021-04-21,1.20345,1.20419,1.19985,1.20365,84272,2,0.00020000000000020002,0.0
5092,2021-04-22,1.20367,1.20694,1.19936,1.20204,107376,3,-0.0016300000000000203,0.0
5093,2021-04-23,1.20203,1.20999,1.2018,1.20938,77933,4,0.007349999999999968,0.0
5094,2021-04-24,0.0,0.0,0.0,0.0,0,5,0.0,-0.00024999999999986144
5096,2021-04-26,1.20913,1.21167,1.20608,1.20792,86943,0,-0.0012099999999999334,0.0
5097,2021-04-27,1.20792,1.20927,1.20567,1.20782,81399,1,-0.00010000000000021103,0.0
5098,2021-04-28,1.20782,1.21418,1.2056,1.21416,104213,2,0.006340000000000012,0.0
5099,2021-04-29,1.21416,1.21498,1.21021,1.21218,100278,3,-0.0019799999999998708,0.0
5100,2021-04-30,1.21218,1.21265,1.20165,1.20169,94885,4,-0.01049000000000011,0.0
5101,2021-05-01,0.0,0.0,0.0,0.0,0,5,0.0,0.0014000000000000679
5103,2021-05-03,1.20309,1.2076,1.2013,1.20556,85155,0,0.0024699999999999722,0.0
5104,2021-05-04,1.20557,1.20562,1.19989,1.20195,108517,1,-0.0036199999999999566,0.0
5105,2021-05-05,1.20196,1.20265,1.19859,1.2,83974,2,-0.0019599999999999618,0.0
5106,2021-05-06,1.2,1.20716,1.19929,1.20636,94286,3,0.006360000000000143,0.0
5107,2021-05-07,1.20633,1.21713,1.20527,1.21615,126354,4,0.009820000000000162,0.0
5108,2021-05-08,0.0,0.0,0.0,0.0,0,5,0.0,-0.000140000000000029
5110,2021-05-10,1.21601,1.21782,1.21259,1.21278,108458,0,-0.003230000000000066,0.0
5111,2021-05-11,1.21277,1.21815,1.2123,1.2138,103728,1,0.0010300000000000864,0.0
5112,2021-05-12,1.21379,1.2152,1.20655,1.20818,165433,2,-0.005609999999999893,0.0
5113,2021-05-13,1.20817,1.2106,1.20514,1.20751,122234,3,-0.0006599999999998829,0.0
5114,2021-05-14,1.20751,1.21477,1.20728,1.2142,95543,4,0.006689999999999863,0.0
5115,2021-05-15,0.0,0.0,0.0,0.0,0,5,0.0,0.00029999999999996696
5117,2021-05-17,1.2145,1.21687,1.21259,1.21563,86327,0,0.0011300000000000754,0.0
5118,2021-05-18,1.21565,1.22339,1.21555,1.22263,95236,1,0.006980000000000208,0.0
5119,2021-05-19,1.22262,1.22451,1.21598,1.21849,123289,2,-0.004129999999999967,0.0
5120,2021-05-20,1.21849,1.22378,1.21696,1.22337,91322,3,0.0048799999999999955,0.0
5121,2021-05-21,1.22339,1.22396,1.21607,1.21778,91674,4,-0.005609999999999893,0.0
5122,2021-05-22,0.0,0.0,0.0,0.0,0,5,0.0,0.0
5124,2021-05-24,1.21778,1.22298,1.21722,1.22216,87439,0,0.0043799999999998285,0.0
5125,2021-05-25,1.22217,1.22664,1.22202,1.2245,96187,1,0.0023299999999999432,0.0
5126,2021-05-26,1.22451,1.22629,1.21798,1.21881,91891,2,-0.005700000000000038,0.0
5127,2021-05-27,1.21882,1.22149,1.21751,1.21841,86051,3,-0.00041000000000002146,0.0
5128,2021-05-28,1.21844,1.22048,1.21325,1.21905,92831,4,0.0006099999999999994,0.0
5129,2021-05-29,0.0,0.0,0.0,0.0,0,5,0.0,0.0008500000000000174
5131,2021-05-31,1.2199,1.22345,1.21832,1.22295,62917,0,0.003049999999999997,0.0
5132,2021-06-01,1.22296,1.22542,1.2211,1.22201,82211,1,-0.0009500000000000064,0.0
5133,2021-06-02,1.22202,1.22265,1.2164,1.22124,77055,2,-0.0007800000000000029,0.0
5134,2021-06-03,1.22125,1.22133,1.21143,1.21273,99537,3,-0.008519999999999861,0.0
5135,2021-06-04,1.21274,1.21856,1.21039,1.21644,88334,4,0.0037000000000000366,0.0
5136,2021-06-05,0.0,0.0,0.0,0.0,0,5,0.0,-0.00042999999999993044
5138,2021-06-07,1.21601,1.22017,1.21448,1.21855,61594,0,0.0025399999999999867,0.0
5139,2021-06-08,1.21855,1.2193,1.21642,1.21749,75386,1,-0.001060000000000061,0.0
5140,2021-06-09,1.2175,1.22179,1.2172,1.21728,53391,2,-0.000220000000000109,0.0
5141,2021-06-10,1.21728,1.21945,1.21433,1.21781,115333,3,0.0005300000000001415,0.0
5142,2021-06-11,1.21782,1.21929,1.20925,1.21072,74134,4,-0.007099999999999884,0.0
5143,2021-06-12,0.0,0.0,0.0,0.0,0,5,0.0,-0.00026999999999999247
5145,2021-06-14,1.21045,1.21305,1.20942,1.21197,62125,0,0.0015199999999999658,0.0
5146,2021-06-15,1.21199,1.21473,1.21013,1.21226,68729,1,0.00026999999999999247,0.0
5147,2021-06-16,1.21227,1.21347,1.19841,1.19881,125261,2,-0.013460000000000027,0.0
5148,2021-06-17,1.19881,1.20062,1.18916,1.19074,135962,3,-0.008070000000000022,0.0
5149,2021-06-18,1.19073,1.19249,1.18472,1.18592,133379,4,-0.004809999999999981,0.0
5150,2021-06-19,0.0,0.0,0.0,0.0,0,5,0.0,-0.000500000000000167
5152,2021-06-21,1.18542,1.19213,1.18476,1.1908,120924,0,0.005380000000000162,0.0
5153,2021-06-22,1.19079,1.19526,1.18808,1.19318,90593,1,0.002389999999999892,0.0
5154,2021-06-23,1.1932,1.197,1.19113,1.19308,90841,2,-0.00012000000000012001,0.0
5155,2021-06-24,1.1931,1.19562,1.19176,1.19307,80676,3,-2.999999999997449e-05,0.0
5156,2021-06-25,1.19308,1.19751,1.19261,1.19347,70524,4,0.0003900000000001125,0.0
5157,2021-06-26,0.0,0.0,0.0,0.0,0,5,0.0,-0.0005100000000000104
5159,2021-06-28,1.19296,1.19444,1.19022,1.19192,88049,0,-0.0010399999999999299,0.0
5160,2021-06-29,1.19193,1.19246,1.18775,1.19,87897,1,-0.0019299999999999873,0.0
5161,2021-06-30,1.18999,1.1909,1.1845,1.18485,98512,2,-0.0051400000000001445,0.0
5162,2021-07-01,1.18485,1.18842,1.18373,1.18429,97289,3,-0.0005599999999998939,0.0
5163,2021-07-02,1.18428,1.18741,1.1807,1.18622,91196,4,0.0019400000000000528,0.0
5164,2021-07-03,0.0,0.0,0.0,0.0,0,5,0.0,-0.00024000000000001798
5166,2021-07-05,1.18598,1.18804,1.18513,1.18604,67073,0,5.999999999994898e-05,0.0
5167,2021-07-06,1.18605,1.18951,1.18068,1.18207,99276,1,-0.003980000000000095,0.0
